ID,Tweets,Labels
MA_YT690,Chirich chirich kokke kettiðŸ¤£ yande ponnu,NOT
MA_YT691,School jeevitham ippala miss cheyyane ezhuthiyath athe padi parayunnu yaathoru expessionum aa mugathu varanillaðŸ˜‚ðŸ˜‚,NOT
MA_YT692,Mullapally zindabad URL nari murdabad,OFF
MA_YT693,Velivillatha vivaram ketta kolayaliyanne Keralam bharikkunna  URL enna paranari Pinneyo ithuv,OFF
MA_YT694,Athul athda poorimone Kammikalku enthu thonyasavum kanikkam parayam Neeyokke ivante oombikodukkum Thayolumone Kammipoorimakkale keralithilninnu kettukettikum Mullapally zindabad,OFF
MA_YT695,E Nari Mallappalli Ramachandra Ni keralathinu Abhamanamanu,OFF
MA_YT696,Evenokye purathirangiyappol endokyea kovid marittilla pullappallyni aradaaa nareeeee nammude teachereee parajaleee nindeeeeeee..........,OFF
MA_YT697,Coronayekkal kastamaanu congress,OFF
MA_YT698,Parayunnathu swantham anikalaaya sthreekale peedipURL !!,OFF
MA_YT699,Ethinoke.samayam.und Keralathinte.nattallaya.pravasigalku.veendy.sabthikan.arumilla.pravasigale.vanjikkunna.gavarmentugalum,OFF
MA_YT700,Ithlenthonnu No1 murderer alle keralam bharikkunna URL nari Kochukuttikalkupolumariyam Ee thayoliye,OFF
MA_YT701,Kure ennam kuru potti chavum inn Coronnak panni kurayum,OFF
MA_YT702,Aaarkum kuru pottilla kaaranam Ithil Hindu Muslims onnum illa. They're all communist. That is another ideology like religion.,OFF
MA_YT703,Riyal cammunist skav URL vijayan,NOT
MA_YT704,Oruthanum vendathavalaya kandu vachathu,OFF
MA_YT705,Islamika niyama prakarm ee kalyanam valid alla..ith ee methan oru setup aayit anu kaanunath..methana namURL nambiyavan oombinal..,OFF
MA_YT706,@USER Hari murikkan venda aayudam paranju paniyipURL varum,OFF
MA_YT707,Appol kadakku purathu ennu parayan veenaku ariyam,NOT
MA_YT708,Athinu thaniku kazhivillathathinano ee asoooooooyaðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ¤£,NOT
MA_YT709,Ninte kunnayil moothram kettininn kettittundakum ho endoru nattam,OFF
MA_YT710,poda poora sangi anddi choriyaa,OFF
MA_YT711,Muslim leag oru partyanu broo... Vivaramillalle,OFF
MA_YT712,Aaru Aayaalum Sangikal Aavaruth,OFF
MA_YT713,Achan commiyenkil mole sudapy akum. It is the general trend. Congratulations.,OFF
MA_YT714,Ayyoooo rss hindhu kochukunjinte manasulloraaaaaaa... Prrrrrrr,OFF
MA_YT715,Nammudey G Suku nairum Vellappulliyum iniyum samadooram thanney aayirikkanam.Ivaraanu anti Hindu.Ippozhum Udf o Ldf o mathi nhangalkku sukhikkanam ennanu avar randu perudeyum nilapad.Shame politics of Gods Own Country.ðŸ¤“ðŸ¤“ðŸ™„ðŸ™„ðŸ¤”,OFF
MA_YT716,Shabarimala Ayypaan adutha case eduthennu thonnunnu.,NOT
MA_YT717,Eni thalayil thattamitta perumattiya veenaye kanam,OFF
MA_YT718,Sabharimalayil vedikale kayattan Paranaari vijayan kaanicha oru Ulsaahamundallo paranjariyikkanavilla.....eniyippo muttalaakh'' Nadakkillallo....,OFF
MA_YT719,"'Muhammad Riyas.Original Kammikalude.Swbavamithokkeyanu.Athukondanu.Varan.ayi, iyale thanne.Thiranjeduthathu,!",OFF
MA_YT720,Aye.vijayante molu.ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®ðŸ¤®,OFF
MA_YT721,Adutha mathavi kutti ayi potte,OFF
MA_YT722,Divorce URL marriage. Ethanu makkalae navothanam,OFF
MA_YT723,Veena Enne Meeti Kalichu... Thattamittu Huri ayi Jihadiyude..Ettam ketiyol ayi. Pokum... Paranari ponnanikku pokunnallo...,OFF
MA_YT724,Swame Sharanam namechu ayyappa. Ithu matheyo kurachi koode kodukkanam.,OFF
MA_YT725,Aslam alleykkum ammayicha....,NOT
MA_YT726,"Avar engineyenkilum jeevichu kollatte,namukkenthanu.RaÃ±du perum experienced aakumbol mattu karyangal sugamamayi nadathikkolum.Riyas baryamardakanennu manassilayi,Veenayude PAZHAYA aalkkenthu pattiyathanavo.",NOT
MA_YT727,Riyas mun bhariye peediURL vidu mole ninne chanal mudhalali yethara thawana peedipichu ninte samadhathode ne Adu Para mole,OFF
MA_YT728,Muhammed Ali PEEDANA COMMI. VALAYAR. Binu kodiyeri....PEEDANA All Local And Area Secretaries. Latest is Mala parvathys son. Whers Degree of MMMani. And URL don Adjusted One degree and job with help of Pinu ðŸ˜‚ðŸ˜CPM is Joke ðŸ˜‚ðŸ˜ðŸ˜€thatwhy Ruling One â˜ï¸ State now,OFF
MA_YT729,Evanum Evalum koodi kure kalam Ayi pani thudangiyittu..Keralam Islamic State Republic akan pokunnu,OFF
MA_YT730,Onnum.kettum.randum.kettum.vendivannaal.e.m.s.inte.moleyum.kettum.eevaakkinte.artham.ippozhaanu.sarikkum.manasilaayath,OFF
MA_YT731,Congress nte kudumba parambaryam pole keralathil nadakkumenna moham veruthe avillee...,OFF
MA_YT732,"Oru kammi theevravadiytum, oru metha theevravadiyum",OFF
MA_YT733,"Aduthathu URL manddande mangala ivan peedippichu kollum, apozhekkum URL CM sthanathu ninnu vida vangi irikkum.",OFF
MA_YT734,Party anuwashichu vendathu cheytholum. Josephine undallo avide.,NOT
MA_YT735,Next diverse from pulia community Jai bhim,OFF
MA_YT736,Election ayalo.....ithalla ithinte appravum prethishikaam.....,NOT
MA_YT737,ee penkochinte kaaryam pokkaa...,NOT
MA_YT738,Iee..Veena (Sister) ne entu patti..? Ayale nallutupole padichittano Sister iee tirumana edutate...peadi aakunnu sister...,NOT
MA_YT739,Corporate ennokkey koovunnath Modiye theri vilikkananu.Ella Communistukarudey makkalum marumakkalum ellam Corporatukalil thanney aanu jholi cheyyunnath.Paavangaley pattikkan maathram Keralathil anti corporate zindabad vilikkukayanu.Nethavu paranhal 100 percent viswasikkunna anikal.ðŸ˜†ðŸ˜†ðŸ˜†,NOT
MA_YT740,Enthanavo puthiya paeru.communism hindu pottanmarkkullathanu. Thalaq URL varum.,OFF
MA_YT741,@USER Balannintae sariekkulla paeru parayada,OFF
MA_YT742,Kollada reyase ninte samayam kolla nalla ore ðŸ‘ŒðŸ‘ŒðŸ‘Œ,NOT
MA_YT743,eniyum peedanam kanendi varum....anganeye varu,NOT
MA_YT744,Ammayippanu panamundankil sambantham paramanandam,NOT
MA_YT745,Munbulle wife ethina Kaise register cheyithathi ennu kude parayu ðŸ˜ðŸ˜ðŸ˜ðŸ˜ nannnamakunnu alla,NOT
MA_YT746,Endinanu sangigale ingane kurupottunnadu.charchayagunadu ningalkum orupatom sangikunaranmarkum matram,OFF
MA_YT747,Aaa penn sahichha tyagam lvanum ariyanan ivan shareeram veedhanich sheelamilla ivane okk chaatta varil adich nad kadathanam kannchoorayillattha parama nari cheta,NOT
MA_YT748,Oru pennindeyum makkaludeyum jeevitham tulachha nnanni ketta vargam,OFF
MA_YT749,Ninakkokke enthina ithra kadi. Ee nadinganeya. Ninte onnum oru paniyum ee nattil nadakkilla,NOT
MA_YT750,Cm nte makale oralk kallyanam kazhich kodukkumbol oru achan enna reethiyil chekkane kurich nannayi manasilakkiyitaville... Avarkillatha presnam ningalk enthina,NOT
MA_YT751,"Family court IL case jayikkan vendi palathum case file cheyyum, athu Satyam akana mennilla",NOT
MA_YT752,URL yude pennumpullaye Eni marumakante.vappayekondu kettikkumo,OFF
MA_YT753,Appol theerchayaayum Veena kum time aduthuðŸ˜•ðŸ˜žðŸ˜žðŸ˜žðŸ˜žthallukollaan ready aayikoolu ðŸ˜†ðŸ˜†ðŸ˜Š,OFF
MA_YT754,Ningalkonnum vere oru paniyumille... Ellavarudeyum rakshikalaano pani.. Neeyoke divorce aadyamayitano kelkunnath,NOT
MA_YT755,"Kadakku purath Enna prayogam Mari ""Kadathu akathu""ennakki",NOT
MA_YT756,Panni festival vennam pannikale,OFF
MA_YT757,Podi Thallathe Ninakkonnum vere paniyille ðŸ˜ ,OFF
MA_YT758,Onnu podi kopee kodum kuratha evidy onnu kanichuthade pulle ennit ni para. Kurupotti olikkuvanallode ninkokke,OFF
MA_YT759,Ivarude sahavasam gunda kolapathaki engane ullavarumaye ane,NOT
MA_YT760,URL kittenda marumone kitty. Nannayi Idu kerala janatha predikshichirunadanu iganeyanu sathyagal veliyil varunade Keralathile janagal bageyamullavara Idu kanan Ippo oru mudravakeyagalanu ormayunde ''onnum kettum randum kettum vendi vannal EMS de moleyum kettum,NOT
MA_YT761,"Athokke as lady docterkkanu,Veenakku pranamonnum undavilla.Undayaalum eratta changanalle.Adheham nokkikolum.",NOT
MA_YT762,Best Kannaa Best..... Eanampechikku marappatti Kootu,OFF
MA_YT763,kuru potti chavan sangigal vari vari aayi vannolu  koode koore nunnagalum,OFF
MA_YT764,Paisa adhikaram URL enthu venam,NOT
MA_YT765,Kattunna panninum charukkanum veettukarkum prashnam illa RSS peedanaveeran markanu prashnam,OFF
MA_YT766,Partyil ulla URL party anneshichu kuranju poya edikal kutti kodukkum. ðŸ˜ðŸ˜. Shabari malayil chorinjathinte ardam epol anu manasilayathu... Mulla. Pinarayi khan.,OFF
MA_YT767,Jerold ISreal? Enthoru perado ithu? Swontham peru marchuURL thantha arennariyatha kammikalum sudapikalum anennariyam. IS sneham kaanikkunnundallo? Than kamantidumbol sookshichal unda thinnendi varilla,OFF
MA_YT768,NINTE AMMEDE JARAN ENNO?,OFF
MA_YT769,apol ninte modi ye anthu parayan,OFF
MA_YT770,Cpm naadine nashipURL,OFF
MA_YT771,Truck onnum njammakk illee....eattathikk nirbandhamanu jeevanamshom URL enkil ponnaniyan innovaa vidatto(inshah allah),OFF
MA_YT772,Vithugunam 10 gunam.kumbalam nattal athe mulakku.,OFF
MA_YT773,ANIYAN BAVA CHETTAN BAVA????,NOT
MA_YT774,Evanmarey okkey 52 o C choodulla desertil kondu vidanam .,OFF
MA_YT775,Enthayalum ivinte thantha kooper balan thannee...illel ithrayum tholikatti kanilla,OFF
MA_YT776,"Kadhayile raja kumaranum raja kumariyumonnavam. ,Ennalum Paradooshanam pole avathe sraddhiykoo , athum srothavinte manasine dushipURL",NOT
MA_YT777,Looggaaaa dhurandhangalll aayyaaa rendduuu maakkaalll ninggaall ethuuu engana sahikkunnuu maashaaiii,OFF
MA_YT778,NANAMILLALLO EE CHETTAKALKKU. EEDATHU KALIL MANTHUM VECHONDU....,OFF
MA_YT779,EE CASEIL CHILAPPOL RAKSHAPPEDUM. KARANAM AVALUM ATRA CLEAR AANENNU THONNUNNILLA.,NOT
MA_YT780,Bala krishna. Ithu thante karma phalam. Anu bhavicho sahave.,NOT
MA_YT781,Nale DNA testinu kotukinte chora kodukum..nammaloda kali..,NOT
MA_YT782,Chattakal thayolikal narikal.that s it,OFF
MA_YT783,Eda Madan ulle poda poda,NOT
MA_YT784,makankodiyeri sanghiyo anthakammiyo.,OFF
MA_YT785,Ethineyakkeyanu nam navaliberalism ennu parayunnathu,NOT
MA_YT786,Johnson nonsenseparayaruthu,NOT
MA_YT787,P sasi chagavine pattti parayam avan akumbol party chagavanallllo,OFF
MA_YT788,Nightingale poodaa pooraa,OFF
MA_YT789,@USER Frijocfv adjchu mattiyittyttum pokki nadakkunnu,OFF
MA_YT790,Ada Arune Paranari Njan onnu chodichote Ni Sarithaye Thallitundo? Mikka chanalukarum Thallitund Anna paraunne,OFF
MA_YT791,Sariyanu. Nalla confidence. Straight forward. Karyangal sathyasandhamayi parayunnu. Oru respect thonunnu Avare misuse cheythavanmar maanyanmarayi vilasunnu Aa pavathinu matram peru dhosham. Jeevikanulla thattapadil chathiyil pettupoyathanennu vyaktamayi.,NOT
MA_YT792,@USER venjaramoodu Nammada Sunny Chechi de athreem illaaa,OFF
MA_YT793,Ottakyu choodu pakarnna perum pamb,OFF
MA_YT794,@USER Indi yaaa sartha,OFF
MA_YT795,fenikku enthanu parayendathu ennu ariyunilla. vellam kudikkunnu feni,NOT
MA_YT796,ellavarum pavam anedo,NOT
MA_YT797,Thala vara allathe enth parayn,OFF
MA_YT798,@USER pb sherikum le,NOT
MA_YT799,Oru karyam nanasillakunnilla. Evar biju radhajrishnante kude ore veettil thanasichirunnu. URL engane ayalumayi bandhamillla ennu parayunnu,NOT
MA_YT800,Lakshmi Nair amma sahodari pole aano biju ? Oru Anyan? Ella veedukalilum office colleagues swantham veettil aayirikkum thamasam alle?,OFF
MA_YT801,Lakshmi Nair are engane kandalum officil kude Joli cheyyunna aalukal oru nattilum veettil keri thamasikkarilla even western countriesil polum.,OFF
MA_YT802,@USER company provided accommodation ninakkariyilla..athinu companies ninne admit cheyyanam,NOT
MA_YT803,Lakshmi Nair athe athe. Ningalude company polathe companyude eezh ayaluthu kude aalukal poyal enthu sambhavikkum ennu keralam kandathanu.,OFF
MA_YT804,Ooovvaa allathe thannathane nasikan theerumanich irangyathlla alle....,NOT
MA_YT805,Nalloru buisness kaari ayirikkam pakshe athinu edutha vazhi thetti poi.....,NOT
MA_YT806,Ath editing kondaanu Angane thonnunnath. Parayunnath full kaanikan patilla..time nokande. Apol main kaaryangal maathram ulpeduthullu,NOT
MA_YT807,@USER hai Lakshmi please Pon nambar tharamo nan kuwaitila anavisasekam ðŸ’¯,OFF
MA_YT808,"@USER Kwt niyoke evdunn varunnu, poi chav njarambe",OFF
MA_YT809,Ath molk shakkilaye ariyaanjittaa,OFF
MA_YT810,HHK me ninakku aval kidannu tharum.,OFF
MA_YT811,@USER ninte thalla chelappol tharumayirikkum ðŸ¤£ðŸ¤£,OFF
MA_YT812,sujatha suja @USER?? Avar visvasich video cheithavan avare chathichu athalle sathyam,NOT
MA_YT813,Sandeep Mathews yes. Sareerathilum manasilum Veena azhukkukal kazhuki murivukal Unakki avar thirichu varatte . Avarude jeevitham vilayullathanu. Arkkokkeyo thirimari nadathanullathalla. ..,NOT
MA_YT814,@USER Denny avarude jeevitham vallare villayullathannenn yathoru samshayam illaa... Athupole thanneya ellarudem......,NOT
MA_YT815,"Vishaya dharidhryamo...? Seriously? Vallappozum phn nnu irangiitt pathram vaayikkanam, tv le news channels oke onu nokanam...apo manasilavum aethu vishayathinu ethra importance ind nnu.",NOT
MA_YT816,@USER oh..ningal matte partiya alle....changaayi janakeeya kodathiyude hot seetilek kond varenda vishayamalla ath...attaye URL methayil kidathunna paripaadi aayippoyi mashe ath... kashtam..,NOT
MA_YT817,Adyamayittoru respect okke thonny,NOT
MA_YT818,@USER citizen thanikku entha ithra asukam...enthu paranjalum veettukar aanallo,NOT
MA_YT819,"@USER citizen ennal than aadyam poyi rashtreeyakkarude nenjathu keru,thirumeni mar,pallil achanmar ,ustadumar ivarude adukkal chellu...oru punyalan vannirikunnu",OFF
MA_YT820,Kazhivaulla sthree aayirunnu... Evideyo jeevitham kai vittu poyi...,NOT
MA_YT821,@USER Nair njan avare kuttam onnum parajillalo... ðŸ¤”ðŸ¤”,NOT
MA_YT822,"yes,yethayalum ethra aaille eni dhairiamai munnottu poi",NOT
MA_YT823,ALLA POLITICS ANNANMARU KARANAM,NOT
MA_YT824,@USER Kuruvilla enikku ivare randu pereyum ariyam,NOT
MA_YT825,Saritha yude utharangal ellam perfect annu..,NOT
MA_YT826,Clip und send aakiyaal ellaavarkum oriko nalla tannup aakumðŸ˜†allankil venda Ente Peru last ivall parayumoðŸ¤”ðŸ™„,OFF
MA_YT827,Saritha samsarathil innecent manasulakkunnu feni kallam parayannu ennum,NOT
MA_YT828,UlupURL rashtreeyakkaarude mukham moodi azhiyatte,NOT
MA_YT829,Ival athuthanne aanennu ival thsnne theliyichathanu. Oruoaad perude perukal ival thanne vilichu kooviyathalle.,OFF
MA_YT830,Sarithayude second kunjinte Achan ganesh kumar aan,OFF
MA_YT831,@USER suja aano? appo balakrishna URL sir paisa chilavu kash kodukunnathu enthina pinne?,NOT
MA_YT832,PAAVAM ORU STHREE KURE CHENNAYAKAL KADICHU KEERI. SATHYM ORU NAL OURATH VARUM,NOT
MA_YT833,@USER Series arkaaa antey ummachikku aano athu vendathu pooo mone,OFF
MA_YT834,@USER PATTIMATTOM ante ummente pooru vadichittu vittaal mathy muslim thayoli..... nabi aaru vayassu kaariye koode kidathiya thayoli,OFF
MA_YT835,Maappala theettangal varunnund thableeq pooranmaareyum eduthu kondu...,OFF
MA_YT836,@USER Series anne moylyaaru kundikku vechu thoori pettathu alleey pundey,OFF
MA_YT837,@USER R eda njan ninne hinduvayalla kandath atha mathathine onnum parayathe prayukayum illa nee sankiya maire,OFF
MA_YT838,"@USER R Shoe nakki savarkantea kunjhamedea ammedea nayardea kothiladiche undayavanea..malayalikal thoori eriyum sangi thayooli, pothe ooki indayavanea..",OFF
MA_YT839,@USER R neeyokke enth theettamaada maira,OFF
MA_YT840,Njan puthya air gun medichu,NOT
MA_YT841,Verum vishum...njanum orikalum marakila...naatukarum,OFF
MA_YT842,Vargyatha thalayku URL vattu aaya janthu,OFF
MA_YT843,Kand vannathalloooo..... Nooki vannathaaa,NOT
MA_YT844,Njnum Oru pathanamthittakaran ayathil abhimanikunnu,NOT
MA_YT845,eviden opURLðŸ˜ðŸ˜ðŸ˜ Vere level ðŸ˜ŽðŸ˜ŽðŸ˜ŽðŸ˜Ž Ammoooo,NOT
MA_YT846,Dayavu cheydhu chanakathe apamanikkarudhuðŸ˜‚,OFF
MA_YT847,repeat cheyth nalla veruppper ond... pakshe selection kolllaam,NOT
MA_YT848,Dislike mothom chanakengale ayirikum,NOT
MA_YT849,Repeat cheyyumbl bore aaanu. BaackiðŸ”¥ðŸ˜,NOT
MA_YT850,changathe APAMANIKKARUTH....ðŸ˜˜ðŸ˜˜ðŸ˜˜,NOT
MA_YT851,enn gujarathi MONE kond BEEF BIRIYANI kazhipURL,OFF
MA_YT852,Sangi falidam same old comedy feel,NOT
MA_YT853,bro troll nallathanu but oru scene veendum veendum repeat cheyth veruURL 1 scene 2 times okke okay aanu but crossing the limit is lame.,NOT
MA_YT854,Chanakathe apamanikunnilla avalude thanthaye apamanikam,OFF
MA_YT855,Lastile chechi nice ayii mithram merichu chechi konnuu,NOT
MA_YT856,Idhu kaanunna le kaka,NOT
MA_YT857,sangi ennum chanaham ennu mandan mare enum kotham vashi thuri prtta panni thittam sudaURL kundan adi viran maraya kammikalum bjp kare vilikunu AVAR RAJIYAM BHARIKUNU bhodiman maraya kakkakal iposhum andiyum kashuki panniye [ole thittam thinu nadakunu kammikal pine keralathile oru moolayal kundan adichi kuru potti jivikuu,OFF
MA_YT858,Shanghi allae viditharamae parayu,OFF
MA_YT859,Sanginikk areele ulli sura,OFF
MA_YT860,ival ulli upayogikoola chanagam tinnal go mootram kudikanl URL engane ulliye Patti ariyum,OFF
MA_YT861,Ulli ku@*#&#* currykath. Ethada ee dank sangini,OFF
MA_YT862,Sathoshayoo checheyee ulli olatheyapo,OFF
MA_YT863,Sonkey monkey kurache budhi undenjil mandhabuthie anno villickannu ipol athum illandayie,OFF
MA_YT864,Shery yaan chanagatthe sangikoppam cherth apamanikkaruth sangikoppam enth cherthalum Adh cheethayavum,OFF
MA_YT865,Ith troll cheyyandada ....ingane itta pore,NOT
MA_YT866,pakshe sudapURL trollan nee valarnnittila.,OFF
MA_YT867,"Aa beef roast, chicken roast nn ethra thavanaya paranjath",NOT
MA_YT868,Amachi is a waste. Avarudae kaaryum maatrum ae noku. Thalla adi maedikathae noku,OFF
MA_YT869,Bjp kark yallam mandhabhudhikal annen theliyichond irikeya veendum veendum,OFF
MA_YT870,Happy Wedding mathre iyal cheytha padangalil isthapettoluðŸ˜Œ,NOT
MA_YT871,Enth kopa athilullad...verum A chali..,OFF
MA_YT872,"Chunks Kurachu ishtappettu, Adar Luv kandilla",NOT
MA_YT873,Atha korachu koode standard ulla movie...bakiyellam oru avastha aan,NOT
MA_YT874,Enikiyalde oru padavum ishtamalla,NOT
MA_YT875,"Review cheythapozhalla paranjad, athin shesham worst cinemas of the year enna segment cheythappol pulli paranjirunnu,",NOT
MA_YT876,Athinentha potta padam URL nallathu aanennu parayano.,NOT
MA_YT877,Omar Mandan aa verudhe thallal aanu,OFF
MA_YT878,@USER rajan appol ningaloke honeybee movie entha vemarshikatath,NOT
MA_YT879,Iyale polulla rubbish directors cinema cheyyunnu ennadhanu industrye sammandhich ettavum mosham karyam,OFF
MA_YT880,@USER parvi cheriya kuttiyayirikkumbol oru pashe itharam cinimakalk nammal kaiyyadichekam pashe thirichariv vannathin shesham enikk itharam cleache cinimakalod veruppan,NOT
MA_YT881,1.5 kooduthalaaa..eee koothara padathinu,OFF
MA_YT882,@USER K. V. angane paranju kodukk Sudheeshetta. Avanmar Kore kambi fans vannekkunnu,OFF
MA_YT883,"sudheesh ,entho buji aanenna vicharam.Dileep cinema kku mathram nalla review idaan ivan veliya budhimuttanu,,,,,apo parayum kammarambavam nalla review ittannu(aaroke enth review koduthalum kammaran van vijayam avilla enn urapp ulla karyamanu).kannadi mairan sudheeshe ninakk e verthirichu kanunnathu nirthikkoode....",OFF
MA_YT884,"@USER Muriyanthoni vera karyam paranjatha,,,my santa review idan ivanu velya budhimuttanu ,, Sudheesh nalla verthirivu ulla durantham aanu.DILEEP movie hit avunnathu ishtamalla e kannadi bujikk",OFF
MA_YT885,"Kasaba,madhura raja polulla padangalum thangunna myranmarundeðŸ˜‚ðŸ˜‚ðŸ˜‚",OFF
MA_YT886,@USER kishore onnu podaa vella paniyum eduthu jeevikku mairoliyaaa,OFF
MA_YT887,5:32 ee myranu antengilum oru thattikoot padam ondaki paisa ondakanam ðŸ˜ ðŸ¤¬ðŸ¤¬ðŸ¤¬ðŸ¤¬ evanaka arada oru cinema edupan arinjooda valla cheraikaanum po kataravaaaniðŸ¤¬ðŸ¤¬ðŸ¤¬ðŸ¤¬ entertainment nokiyaan padam edukunath polum,OFF
MA_YT888,"tg tg ba babababa kakathollaayiram eneettu pooda ,irangi poodaa#$==//=Ã·@@#=/==/%",OFF
MA_YT889,Tg polayadimon...avanu koppariyam..,OFF
MA_YT890,e puliyaadimon aanu vargeya vadhi thayoli kuthichi mon,OFF
MA_YT891,Oombanu onnum ariyilla. RSS thudangeethu 1924 aanu. Kore aalkar indu. EE communist karekal kooduthal indu. Ee oombiye news channel bjpkku ethir aanu,OFF
MA_YT892,Poda miree aaaarund bjp ikk ethir allathe..,OFF
MA_YT893,Allarum kaliyikkiko da. allam ariyam ann arunkilum undo para ?. paranjath tha,NOT
MA_YT894,@USER K. P enna URL ariyaavunne panikk poya poreðŸ˜…ðŸ˜…,NOT
MA_YT895,@USER K Poodaaa Naaayee. Kuru pottunnundaakum lllee ðŸ–•ðŸ–•ðŸ–•ðŸ–•ðŸ–•ðŸ–•ðŸ–•ðŸ–•ðŸ–•ðŸ–•,OFF
